is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
1,1,0.74,24,1.23,0,84.6,5.6,0,0
1,0,0.74,13,0.32,0,35.9,4.5,0,0
1,1,0.74,25,0.18,0,51.3,4.3,0,0
1,0,0.74,14,1.23,1,44.8,2.0,0,0
1,1,0.74,15,1.23,2,27.9,8.7,0,0
1,1,0.74,15,1.23,0,31.3,1.2,0,0
1,0,0.74,25,0.18,2,27.1,2.4,0,0
1,1,0.22,0,0.0,0,39.6,2.4,0,1
1,1,0.99,13,1.55,0,49.9,4.0,0,1
1,0,0.74,37,0.27,0,29.1,2.6,0,0
1,1,0.74,18,1.8,0,57.2,10.5,0,0
1,1,0.74,15,1.48,0,102.3,3.7,0,0
1,1,0.74,15,1.23,0,22.3,5.0,0,0
1,0,0.74,21,0.55,0,24.8,1.3,0,0
1,1,0.74,30,1.23,0,77.9,6.8,0,0
1,0,0.74,14,1.24,0,8.2,0.6,0,0
1,0,0.87,14,0.0,0,75.1,3.1,0,1
1,1,0.74,15,1.24,0,24.0,2.4,0,0
1,1,0.74,15,1.48,0,29.4,7.0,0,0
1,1,0.74,32,0.8,1,116.7,195.9,0,0
1,1,0.49,19,0.0,0,31.2,5.2,0,1
1,0,0.74,7,1.24,0,33.3,3.1,0,0
1,0,0.74,21,0.15,0,4.6,0.4,0,0
1,0,0.45,7,0.0,0,53.5,2.6,0,1
1,0,0.74,8,1.24,0,16.2,1.8,0,0
1,1,0.74,15,1.48,0,38.9,3.0,0,0
1,1,0.74,22,1.24,0,55.5,6.9,0,0
1,1,0.74,15,1.24,1,27.6,0.9,0,0
1,1,0.74,15,1.24,0,21.6,1.5,0,0
1,0,0.74,14,1.24,0,77.6,10.0,0,0
1,1,0.74,15,1.24,3,5.2,0.2,0,0
1,0,0.74,30,0.83,0,98.6,31.5,0,0
1,0,0.74,8,1.24,0,51.4,3.6,0,0
1,1,0.02,0,0.0,0,0.0,0.0,0,1
1,0,0.76,8,0.0,0,23.8,2.7,0,1
1,1,0.74,15,1.24,0,21.7,1.1,0,0
1,1,0.74,24,1.24,0,53.1,6.1,0,0
1,0,0.74,22,1.24,1,70.8,1.9,0,0
1,1,0.74,14,1.24,0,6.0,0.5,0,0
1,0,0.74,20,1.24,0,33.6,2.0,0,0
1,1,0.74,19,1.82,0,0.2,0.0,0,0
1,0,0.74,8,1.24,0,41.1,7.0,0,0
1,1,0.74,15,1.24,0,42.6,4.3,0,0
1,0,0.74,14,1.24,0,51.7,5.9,0,0
1,0,1.53,4,0.0,0,0.0,0.0,0,1
1,1,1.46,22,0.76,0,19.3,1.3,0,1
1,0,0.74,20,1.24,0,82.7,5.6,0,0
1,1,0.74,15,1.24,0,49.1,1.8,0,0
1,0,0.74,14,1.24,0,30.1,2.4,0,0
1,1,0.74,30,1.24,0,35.9,1.8,0,0
1,1,0.69,9,0.35,0,24.2,2.5,0,1
1,1,1.57,15,0.54,0,62.2,4.1,0,1
1,1,0.74,15,1.24,0,48.0,3.0,0,0
1,0,0.74,10,1.95,0,68.8,3.2,0,0
1,0,0.74,11,1.24,0,17.8,1.2,0,0
1,1,0.74,22,1.24,0,61.8,3.6,0,0
1,1,1.15,14,0.83,0,113.8,10.8,0,1
1,0,0.74,22,0.07,0,6.6,0.6,0,0
1,1,0.54,19,0.0,1,90.3,9.2,0,1
1,0,0.74,8,1.24,1,23.0,1.4,0,0
1,1,0.74,16,1.24,0,59.0,2.0,0,0
1,1,0.74,33,1.24,0,17.3,3.8,0,0
1,1,0.74,15,1.48,0,132.0,9.9,0,0
1,1,0.74,14,1.24,0,47.3,3.0,0,0
1,1,0.74,15,1.24,0,30.1,2.3,0,0
1,1,0.74,14,1.24,0,23.5,1.0,0,0
1,1,0.74,15,1.24,0,44.1,2.0,0,0
1,1,1.57,191,1.52,0,37.2,38.5,0,1
1,1,0.74,15,1.24,0,32.8,2.2,0,0
1,1,0.73,22,1.24,0,104.8,2.4,0,0
1,1,0.73,15,1.24,0,118.8,9.7,0,0
1,1,0.73,15,1.48,0,60.2,7.3,0,0
1,0,0.73,14,1.24,0,14.8,2.8,0,0
1,1,0.73,17,1.48,0,59.5,8.7,0,0
1,0,0.62,9,0.0,0,17.7,3.8,0,1
1,1,0.73,14,1.48,0,115.0,11.5,0,0
1,1,0.73,24,1.24,0,120.4,4.2,0,0
1,1,0.73,19,1.24,0,57.9,10.5,0,0
1,1,0.73,16,1.61,0,52.2,7.3,0,0
1,1,0.73,22,1.24,0,72.1,4.6,0,0
1,1,0.73,15,1.24,0,89.1,3.9,0,0
1,1,0.73,24,1.24,0,72.4,6.3,0,0
1,0,0.73,14,1.24,1,34.7,4.3,0,0
1,1,0.73,32,1.01,0,355.7,25.1,0,0
1,0,0.73,14,1.24,0,17.5,3.0,0,0
1,1,0.42,14,0.0,0,4.6,0.3,0,1
1,0,0.73,14,1.24,0,28.7,5.5,0,0
1,0,0.73,8,1.24,0,30.3,2.7,0,0
1,1,0.73,15,1.48,0,118.2,2.8,0,0
1,1,0.73,15,1.24,0,59.7,3.7,0,0
1,1,0.73,8,1.24,0,44.1,4.1,0,0
1,0,1.48,12,0.0,0,76.0,5.9,0,1
1,1,0.73,15,1.24,0,99.3,16.8,0,0
1,0,0.73,8,1.24,0,49.8,2.7,0,0
1,1,0.73,24,1.24,0,32.0,4.6,0,0
1,1,0.73,15,1.49,0,139.5,11.5,0,0
1,1,0.73,15,1.24,0,22.6,3.9,0,0
1,1,0.73,15,1.24,1,22.5,2.1,0,0
1,1,0.73,30,1.24,0,111.6,12.7,0,0
1,0,0.73,8,1.24,0,111.0,17.8,0,0
1,1,1.04,20,0.94,0,46.5,2.1,0,1
1,0,0.73,13,0.13,0,27.0,9.4,0,0
1,1,0.73,18,1.24,0,6.5,0.4,0,0
1,0,0.73,8,1.24,0,16.1,0.9,0,0
1,1,0.73,15,1.24,0,25.2,1.1,0,0
1,1,0.73,15,1.24,0,26.7,0.5,0,0
1,0,1.09,35,0.19,1,71.3,9.2,0,1
1,1,0.73,15,1.24,1,96.1,4.5,0,0
1,0,0.73,14,1.24,0,26.3,4.0,0,0
1,1,0.73,24,1.24,0,74.6,3.2,0,0
1,1,0.73,15,1.24,3,86.3,25.7,0,0
1,1,0.73,15,1.24,0,8.8,1.0,0,0
1,1,0.02,0,0.0,0,3.6,0.1,0,1
1,1,0.73,15,1.24,0,65.7,3.0,0,0
1,1,0.73,30,1.24,0,331.9,24.4,0,0
1,0,0.73,14,1.24,0,35.1,4.8,0,0
1,1,0.73,13,1.24,0,15.1,2.7,0,0
1,0,0.73,14,1.24,0,6.5,0.5,0,0
1,0,0.73,8,1.24,0,10.4,1.0,0,0
1,0,0.73,13,0.32,0,26.5,2.0,0,0
1,1,0.73,15,1.24,1,53.4,3.4,0,0
1,1,0.73,24,1.24,0,231.1,14.4,0,0
1,1,0.73,15,1.24,0,20.4,1.4,0,0
1,1,0.45,9,0.0,0,15.0,2.6,0,1
1,1,0.73,15,1.24,0,108.0,5.7,0,0
1,1,1.03,15,0.94,0,74.5,3.0,0,1
1,0,0.73,14,1.24,0,107.4,7.6,0,0
1,1,0.73,15,1.24,0,5.0,0.6,0,0
1,1,0.73,15,1.24,0,47.0,2.5,0,0
1,1,0.73,15,1.24,0,23.0,1.2,0,0
1,1,0.73,15,1.24,0,42.1,17.9,0,0
1,0,0.62,14,0.0,0,3.3,0.4,0,1
0,0,0.73,50,0.19,2,5.4,0.6,0,0
1,0,0.0,0,0.0,0,0.0,0.0,0,1
1,0,0.73,14,1.24,0,4.2,0.2,0,0
1,0,0.29,35,0.0,0,79.8,11.4,0,1
1,1,0.73,15,1.24,0,96.5,6.4,0,0
1,1,0.73,15,1.24,0,55.6,5.3,0,0
1,1,0.73,15,1.24,0,9.0,1.2,0,0
1,0,0.73,12,1.88,0,24.7,3.1,0,0
1,1,0.73,19,1.49,0,49.5,6.1,0,0
1,1,0.73,15,1.24,0,31.8,3.7,0,0
1,1,0.73,15,1.49,1,82.8,7.4,0,0
1,0,0.73,14,1.24,0,45.8,1.8,0,0
1,1,0.73,15,1.24,0,44.6,2.4,0,0
1,0,0.73,133,0.0,0,485.9,72.3,0,0
1,1,0.73,15,1.24,0,31.9,2.0,0,0
1,1,0.73,24,1.24,0,102.2,8.9,0,0
1,1,0.9,14,1.07,1,53.1,8.1,0,1
1,0,0.73,14,1.24,2,212.9,10.2,0,0
1,0,0.73,14,1.24,1,84.3,5.4,0,0
1,1,0.73,16,1.24,0,16.7,0.8,0,0
1,0,0.58,22,0.0,0,72.0,3.0,0,1
1,1,0.23,12,0.0,0,92.1,4.6,0,1
1,0,0.73,22,1.24,0,90.9,4.4,0,0
1,1,0.73,24,1.24,0,141.6,10.2,0,0
1,0,0.73,18,0.38,0,81.9,5.2,0,0
1,1,0.73,15,1.49,0,96.3,34.1,0,0
1,1,0.73,15,1.49,0,55.6,4.3,0,0
1,1,0.18,10,0.0,0,34.2,2.1,0,1
1,1,0.73,22,1.25,0,53.9,4.8,0,0
1,1,0.73,15,1.25,0,174.0,34.4,0,0
1,1,0.73,25,0.26,0,23.5,1.4,0,0
1,1,1.0,15,0.98,0,24.4,3.4,0,1
1,0,0.73,14,1.25,0,2.2,0.2,0,0
1,1,0.73,14,1.25,0,111.0,13.4,0,0
1,1,0.73,19,1.49,1,85.6,16.3,0,0
1,0,0.73,14,1.02,0,24.9,2.3,0,0
1,1,0.53,9,0.0,1,78.2,7.9,0,1
1,0,0.73,14,1.25,0,60.1,4.1,0,0
1,1,0.5,16,0.0,0,0.0,0.0,0,1
1,1,0.73,24,1.25,0,17.2,2.3,0,0
1,1,0.73,15,1.25,0,74.5,8.4,0,0
1,0,0.73,14,1.25,0,81.1,12.1,0,0
1,1,0.73,10,1.26,0,73.4,7.0,0,0
1,1,0.73,15,1.25,2,84.7,8.2,0,0
1,0,0.73,14,1.25,0,20.2,2.0,0,0
1,1,0.73,22,1.25,0,87.3,6.5,0,0
1,0,0.73,14,1.25,0,12.5,1.3,0,0
1,0,0.73,44,1.49,1,44.9,4.4,0,0
1,1,0.72,30,1.25,0,38.7,1.9,0,0
1,1,0.72,15,1.25,0,39.0,1.0,0,0
1,1,0.72,15,1.25,0,30.4,4.7,0,0
1,0,0.72,8,1.25,0,18.8,1.7,0,0
1,0,0.72,14,1.25,1,18.6,1.4,0,0
1,1,0.72,12,0.46,0,25.5,1.9,0,0
1,1,0.72,14,1.25,2,30.4,9.9,0,0
1,1,1.31,14,1.87,0,111.8,5.1,0,1
1,0,0.72,14,1.25,0,161.1,10.9,0,0
1,1,0.72,15,1.25,0,15.5,0.4,0,0
1,0,0.72,8,1.25,1,28.8,2.9,0,0
1,1,0.72,22,1.25,0,60.4,2.8,0,0
1,1,0.72,15,1.25,0,25.2,1.0,0,0
1,1,1.17,0,0.0,0,0.0,0.0,0,1
1,0,0.72,16,1.25,0,23.1,1.6,0,0
1,0,0.72,14,1.25,0,80.9,4.3,0,0
1,1,0.72,8,1.25,0,10.4,0.6,0,0
1,1,0.72,15,1.25,0,8.5,0.8,0,0
1,0,0.72,14,1.25,0,39.5,3.9,0,0
1,1,0.72,12,1.76,0,150.4,11.2,1,0
1,1,0.72,22,1.25,0,40.5,2.0,0,0
1,0,1.38,12,0.59,0,32.6,3.6,0,1
1,0,0.72,22,1.25,1,34.9,10.7,0,0
1,1,0.72,15,1.25,0,194.8,7.0,0,0
1,0,0.72,21,0.46,1,19.5,4.3,0,0
1,0,0.72,14,1.37,0,20.8,2.9,0,0
1,0,0.72,25,0.21,2,27.4,3.4,0,0
1,1,1.27,41,0.0,1,68.7,5.4,0,1
1,1,0.72,15,1.5,2,265.8,10.6,0,0
1,0,0.72,33,1.25,1,149.1,13.1,0,0
1,1,0.72,8,1.25,0,1.4,0.1,0,0
1,0,0.72,20,0.99,0,46.3,2.7,0,0
1,1,0.72,19,1.25,0,282.6,8.3,0,0
1,0,0.72,14,1.25,0,13.4,0.5,0,0
1,1,0.72,15,1.5,0,90.3,4.1,0,0
1,1,0.72,15,1.25,0,32.4,1.8,0,0
1,1,0.72,24,1.25,2,117.5,4.6,0,0
1,1,0.03,5,0.0,0,7.9,0.3,0,1
1,0,0.72,8,1.25,1,4.5,0.8,0,0
1,1,1.11,27,0.87,0,64.8,2.2,0,1
1,1,0.72,15,1.25,0,40.0,4.6,0,0
1,0,0.72,13,0.12,1,94.6,7.6,0,0
1,1,0.4,13,0.0,2,74.0,2.7,0,1
1,0,0.72,14,1.25,0,19.4,1.4,0,0
0,0,0.99,48,0.0,1,105.0,9.4,0,1
1,1,0.72,20,1.25,1,172.3,21.5,0,0
1,1,1.56,15,0.41,0,0.6,0.0,0,1
1,0,0.72,14,1.25,0,8.4,1.3,0,0
1,1,0.72,15,1.25,0,3.4,0.4,0,0
1,0,0.72,14,1.25,4,73.1,6.0,0,0
1,1,0.78,19,0.0,0,31.0,1.2,0,1
1,1,0.72,20,1.72,0,52.8,3.9,0,0
1,0,0.72,8,1.25,0,13.5,1.1,0,0
0,0,0.5,50,0.0,0,326.6,16.3,0,1
1,0,0.72,16,1.25,0,77.6,8.5,0,0
1,1,0.72,15,1.25,0,39.8,1.8,0,0
1,1,0.72,15,1.25,0,89.0,11.9,0,0
1,0,0.72,14,1.25,0,36.2,4.2,0,0
1,1,0.72,15,1.5,0,70.3,4.4,0,0
1,1,1.44,17,1.21,1,25.6,1.8,0,1
1,1,0.72,12,0.19,0,76.5,2.9,0,0
1,0,0.72,14,1.25,0,17.7,3.0,0,0
1,1,0.72,11,0.57,0,26.8,1.2,0,0
1,1,0.72,15,1.25,0,23.4,1.5,0,0
1,1,0.72,24,1.25,0,127.7,6.6,0,0
1,0,0.72,14,1.25,1,10.9,0.8,0,0
1,1,0.72,36,1.05,0,212.7,7.4,0,0
1,1,0.72,15,1.25,0,48.9,1.9,0,0
1,1,0.72,25,0.27,0,24.9,1.1,0,0
1,0,1.04,12,0.94,0,30.7,1.9,0,1
1,0,0.72,13,1.26,0,90.0,5.7,0,0
1,1,0.69,19,0.0,0,15.2,0.9,0,1
1,1,0.21,12,0.0,1,81.2,24.7,0,1
1,0,0.72,12,0.9,0,25.8,1.2,0,0
1,1,1.13,27,0.84,0,82.7,8.5,0,1
1,1,0.72,15,1.26,0,111.7,10.3,0,0
1,1,0.72,22,1.26,1,135.2,8.8,0,0
1,0,0.72,14,1.26,0,22.0,2.9,0,0
1,0,0.72,14,1.26,0,59.7,3.6,0,0
1,1,0.5,14,0.0,0,25.7,3.8,0,1
1,0,0.72,14,1.26,0,104.7,7.7,0,0
1,1,0.72,24,1.26,0,73.7,4.8,0,0
1,1,0.72,22,1.26,0,120.6,10.2,0,0
1,1,0.72,24,1.08,0,64.7,2.5,0,0
1,0,0.72,8,1.26,0,23.6,1.1,0,0
1,1,0.72,15,1.26,3,33.4,4.7,0,0
1,0,1.32,4,0.65,0,12.5,0.4,0,1
1,1,0.57,15,0.0,0,139.5,9.7,0,1
1,0,0.72,12,0.98,0,161.6,11.8,0,0
1,1,0.72,15,1.26,0,28.0,1.2,0,0
1,1,1.04,19,0.93,0,25.8,1.0,0,1
1,1,0.72,15,1.26,0,68.5,5.3,0,0
1,1,0.72,15,1.26,1,107.7,11.4,0,0
0,0,0.72,25,0.22,0,29.3,10.6,0,0
1,1,0.72,14,1.5,0,121.9,4.8,0,0
1,0,0.72,14,1.26,0,141.0,15.2,0,0
1,1,0.72,32,1.26,0,174.5,30.1,0,0
1,1,0.72,22,1.26,0,52.5,2.0,0,0
1,0,0.72,37,0.0,0,53.7,4.6,0,0
1,0,0.72,14,1.26,0,30.0,6.7,0,0
1,1,0.72,20,0.01,0,131.3,10.2,0,0
1,1,0.72,15,1.5,0,33.1,1.9,0,0
1,1,0.72,15,1.26,1,33.0,1.8,0,0
1,1,0.72,15,1.26,0,37.5,2.6,0,0
1,0,0.72,14,0.5,0,46.9,2.9,0,0
1,1,0.72,15,1.26,0,53.9,4.8,0,0
1,1,0.72,15,1.26,0,69.5,10.3,0,0
1,1,1.34,35,0.88,6,303.1,17.4,0,1
1,0,0.71,14,1.26,0,67.4,4.7,0,0
1,1,0.71,15,1.51,0,115.1,4.7,0,0
1,1,0.71,15,1.26,0,19.4,0.9,0,0
1,0,1.13,13,0.84,2,37.3,3.8,0,1
1,1,0.71,15,1.26,0,69.3,5.2,0,0
1,0,0.71,10,1.26,0,43.2,3.9,0,0
1,1,0.71,26,1.26,0,147.8,10.7,0,0
1,0,0.71,8,1.26,0,71.8,6.4,0,0
1,1,0.71,22,1.26,0,3.6,0.4,0,0
1,1,0.71,15,1.26,0,19.6,1.2,0,0
1,1,0.71,15,1.26,0,130.1,6.9,0,0
1,1,0.71,15,1.26,3,65.5,5.3,0,0
1,1,1.18,18,0.79,0,109.9,14.9,0,1
1,0,0.71,14,1.26,0,9.5,0.6,0,0
1,0,0.71,17,1.26,0,60.4,4.4,0,0
1,1,0.71,15,1.26,1,65.4,2.8,0,0
1,0,0.71,14,1.26,2,33.0,5.6,0,0
1,1,0.71,22,1.26,0,17.8,1.5,0,0
1,1,0.71,14,1.26,0,96.9,9.7,0,0
1,1,0.71,15,1.26,0,104.7,7.4,0,0
1,1,0.54,17,0.0,0,6.4,0.4,0,1
1,1,0.71,15,1.26,0,25.6,1.7,0,0
1,0,0.71,20,0.78,1,36.1,3.6,0,0
1,1,0.71,15,1.26,0,156.6,17.1,0,0
1,1,0.71,15,1.26,0,108.1,6.8,0,0
1,1,0.71,15,1.26,1,34.6,4.0,0,0
1,1,0.65,15,0.0,1,56.0,3.2,0,1
1,1,0.71,22,1.26,0,58.1,4.2,0,0
1,0,0.71,14,1.26,2,194.1,22.2,0,0
1,0,0.71,14,1.26,0,17.0,1.0,0,0
1,1,1.31,14,0.67,0,40.0,3.5,0,1
1,1,0.71,22,1.26,0,93.8,3.3,0,0
1,0,0.71,14,1.26,0,15.2,0.9,0,0
1,1,0.71,14,1.26,0,24.1,3.1,0,0
1,1,0.71,22,1.26,0,23.0,1.9,0,0
1,0,0.71,14,1.26,0,57.5,6.1,0,0
1,1,0.06,0,0.0,0,2.5,0.1,0,1
1,1,0.71,8,1.26,0,14.6,0.7,0,0
1,0,1.27,11,1.61,0,11.1,4.4,0,1
1,0,0.25,23,0.0,0,16.9,0.6,0,1
1,1,0.71,15,1.26,0,35.0,12.0,0,0
1,1,0.71,24,1.26,0,34.8,4.0,0,0
1,1,0.71,15,1.26,0,44.9,4.4,0,0
1,1,0.71,24,1.26,1,83.0,4.4,0,0
1,1,0.71,30,1.26,0,112.3,9.6,0,0
1,0,0.71,10,1.26,0,30.3,1.4,0,0
1,0,0.71,14,1.26,0,44.0,3.8,0,0
1,1,1.42,15,0.56,0,23.2,3.7,0,1
1,0,0.71,14,1.26,0,24.5,1.2,0,0
1,1,0.71,15,1.26,0,22.7,1.4,0,0
1,1,0.71,17,1.26,0,82.2,3.0,0,0
1,0,0.71,14,1.26,0,14.3,1.9,0,0
1,0,0.71,8,1.26,0,115.3,5.8,0,0
1,0,0.71,14,1.26,0,25.3,1.9,0,0
1,1,0.71,30,1.26,0,98.5,8.5,0,0
1,1,0.7,27,0.0,0,21.8,0.9,0,1
0,0,0.71,41,0.0,0,31.6,2.2,0,0
1,1,0.71,30,0.56,0,74.6,18.0,0,0
1,0,0.71,14,0.1,0,49.4,5.2,0,0
1,1,0.71,14,1.51,1,63.3,4.2,0,0
1,0,0.71,6,0.38,0,88.5,4.2,0,0
1,1,0.71,15,1.26,0,28.0,1.3,0,0
1,1,0.71,22,1.26,0,116.9,6.7,0,0
1,0,0.71,14,1.26,0,29.1,1.3,0,0
1,1,0.71,14,1.26,0,19.2,1.3,0,0
1,1,0.71,15,1.26,0,46.7,2.8,0,0
1,0,0.71,14,1.26,0,6.4,0.6,0,0
1,1,0.71,16,1.51,0,59.1,5.7,0,0
1,0,0.71,22,1.26,0,2.2,0.1,0,0
1,0,0.61,19,0.0,2,24.1,5.4,0,1
1,0,0.71,14,1.26,0,2.9,0.5,0,0
1,1,0.71,15,1.26,0,133.2,5.7,0,0
1,1,0.71,15,1.76,1,158.7,11.8,0,0
1,1,0.71,15,1.24,0,88.9,2.6,0,0
1,1,0.71,20,0.53,0,328.6,27.4,0,0
1,0,0.67,14,0.0,0,21.5,4.0,0,1
1,1,0.85,26,0.0,0,50.6,2.8,0,1
1,0,0.71,12,1.07,4,3.4,0.2,0,0
1,1,0.71,15,1.26,0,73.5,4.6,0,0
1,0,0.26,10,0.1,0,38.4,2.5,0,1
1,1,0.71,24,1.26,0,157.9,13.6,0,0
1,1,0.95,13,1.03,0,4.3,1.1,0,1
1,0,0.71,14,1.26,0,67.5,5.9,0,0
1,1,0.35,25,0.0,0,31.6,5.0,0,1
1,1,0.71,15,0.55,0,34.2,2.9,0,0
1,1,0.71,15,1.43,0,41.6,2.5,0,0
1,1,0.71,15,1.26,0,66.8,7.1,0,0
1,1,0.71,24,0.85,0,36.6,2.2,0,0
1,0,0.71,14,1.26,0,60.1,4.9,0,0
1,0,0.71,14,1.27,0,50.2,4.5,0,0
1,0,0.71,14,1.27,0,129.4,13.2,0,0
1,1,1.12,19,0.86,0,181.0,14.2,0,1
1,0,0.71,14,1.27,0,113.6,11.2,0,0
1,1,0.71,12,1.7,0,262.5,16.6,0,0
1,0,0.71,14,0.67,0,57.8,12.3,0,0
1,1,0.71,13,1.51,1,24.0,1.3,0,0
1,0,0.71,14,1.27,0,50.0,8.2,0,0
1,0,0.37,18,0.0,0,13.4,0.6,0,1
1,1,0.71,22,1.27,0,74.3,4.5,0,0
1,1,0.71,17,1.73,0,73.1,3.4,0,0
1,1,0.71,111,1.27,0,164.4,15.9,0,0
1,1,0.71,14,1.51,0,19.9,1.8,0,0
1,1,0.15,11,0.35,0,33.5,1.2,0,1
1,1,0.71,15,1.51,0,72.4,10.1,0,0
1,0,0.71,11,1.51,0,13.7,0.2,0,0
1,0,0.71,22,1.27,0,118.1,4.6,0,0
0,0,1.22,26,0.0,0,0.0,0.0,0,1
1,1,0.71,15,1.27,0,74.6,4.9,0,0
1,0,0.71,14,1.27,0,7.2,0.4,0,0
1,1,0.46,42,0.0,0,18.7,1.7,0,1
1,0,1.07,13,0.9,0,63.4,4.2,0,1
1,0,0.71,14,1.27,0,36.7,2.1,0,0
1,1,0.71,15,1.27,0,86.6,4.4,0,0
1,1,0.71,14,1.51,0,144.3,9.0,0,0
1,1,0.71,22,1.52,0,83.7,30.7,0,0
1,1,0.71,15,1.27,0,32.3,1.1,0,0
1,0,0.6,9,0.0,0,55.3,4.9,0,1
1,1,0.71,20,1.51,0,164.9,19.4,0,0
1,1,0.71,14,1.51,0,110.9,8.7,0,0
1,1,0.71,53,1.97,0,204.8,7.7,0,0
1,1,0.71,14,1.51,3,54.8,4.5,0,0
0,0,0.78,16,0.0,0,22.6,4.2,0,1
1,1,0.71,15,1.27,0,25.9,2.9,0,0
1,0,0.71,22,1.01,0,102.8,7.7,0,0
0,0,0.71,21,0.0,0,57.0,4.9,0,0
1,0,0.7,13,1.12,2,55.1,4.8,0,0
1,1,0.7,15,1.27,2,42.5,5.1,0,0
1,1,0.7,13,1.43,0,26.6,0.9,0,0
1,1,0.7,15,1.27,0,47.1,4.3,0,0
1,0,0.7,16,1.27,0,117.3,4.4,0,0
1,0,0.7,8,1.27,0,30.8,3.1,0,0
1,1,0.7,22,1.27,0,184.8,14.5,0,0
1,1,0.7,15,1.27,1,17.3,1.4,0,0
1,1,0.68,12,0.0,0,39.1,2.7,0,1
1,1,1.26,19,0.71,0,56.9,3.4,0,1
1,1,0.7,15,1.27,0,76.3,5.1,0,0
1,1,0.7,8,1.27,0,53.4,9.3,0,0
1,1,0.36,19,0.0,1,105.2,6.7,0,1
1,0,0.7,14,1.27,0,21.2,2.1,0,0
1,1,0.7,22,0.0,0,44.5,4.1,0,0
1,0,0.7,14,1.27,0,10.5,0.9,0,0
1,1,0.7,15,1.27,0,26.7,5.8,0,0
1,1,0.7,15,1.27,0,25.2,2.2,0,0
1,1,0.36,12,0.0,2,58.6,3.4,0,1
1,1,0.7,15,1.27,0,41.0,2.5,0,0
1,0,0.67,12,0.0,0,62.7,5.0,0,1
1,1,0.7,15,1.27,0,51.8,2.1,0,0
1,0,0.7,14,1.27,0,43.6,2.6,0,0
1,1,0.7,15,1.27,0,31.1,0.6,0,0
1,0,0.34,19,0.0,3,22.6,2.0,0,1
1,1,0.7,21,1.87,2,49.6,1.9,0,0
1,0,0.7,14,1.27,0,37.7,1.9,0,0
1,0,0.7,14,1.27,0,33.4,4.1,0,0
1,1,0.7,15,1.52,0,27.5,1.0,0,0
1,1,0.7,15,1.27,0,69.0,2.0,0,0
1,0,0.7,24,0.0,0,33.9,4.0,0,0
1,0,0.7,20,1.15,0,51.9,3.6,0,0
1,1,0.7,16,1.78,0,22.0,2.3,0,0
1,1,1.42,15,1.35,0,29.3,2.6,0,1
1,1,0.2,18,0.0,0,15.3,1.2,0,1
1,1,0.7,15,1.27,0,60.7,6.4,0,0
1,0,0.7,8,1.27,0,18.4,1.4,0,0
1,1,0.7,16,1.27,0,3.2,0.7,0,0
1,1,0.7,22,1.27,0,29.6,4.4,0,0
1,0,1.42,9,0.55,0,9.8,0.4,0,1
1,0,0.7,13,0.33,0,42.8,3.4,0,0
1,0,0.7,8,1.27,0,15.6,1.2,0,0
1,1,0.7,15,1.27,0,38.0,7.1,0,0
1,0,1.52,20,0.16,0,6.2,0.3,0,1
1,1,0.7,14,0.0,0,69.0,2.9,0,1
1,1,0.7,15,1.27,0,77.6,10.8,0,0
1,0,0.7,14,1.27,0,0.1,0.0,0,0
1,0,0.7,14,1.27,0,45.1,5.8,0,0
1,1,0.7,20,1.27,0,31.3,4.2,0,0
1,1,0.7,15,1.27,0,35.7,4.1,0,0
1,0,0.7,14,1.27,0,41.4,2.7,0,0
1,1,0.7,15,1.27,0,36.4,2.3,0,0
1,1,0.36,27,0.0,1,12.8,0.8,0,1
1,0,1.52,22,0.04,0,45.7,4.6,0,1
1,1,0.7,15,1.27,0,4.9,0.1,0,0
1,1,0.7,15,1.52,0,68.8,2.4,0,0
1,1,1.17,0,0.0,0,0.0,0.0,0,1
1,0,0.61,14,0.0,0,21.0,6.2,0,1
1,0,0.19,9,0.16,0,3.2,0.3,0,1
1,1,1.13,11,0.84,0,27.1,2.0,0,1
1,0,0.7,14,1.27,0,27.1,2.1,0,0
1,1,0.7,22,1.27,1,67.4,5.0,0,0
1,0,0.7,14,0.06,0,28.1,3.9,0,0
1,1,0.7,15,1.27,0,53.8,2.9,0,0
1,1,0.18,10,0.0,0,40.9,1.9,0,1
0,0,0.7,25,0.29,1,86.0,6.0,0,0
1,0,1.42,20,0.95,0,18.4,0.6,0,1
1,1,0.7,15,1.28,0,64.8,4.8,0,0
1,0,0.7,20,1.28,0,59.3,2.7,0,0
1,1,0.67,11,0.0,0,0.0,0.0,0,1
1,0,0.7,14,1.28,0,37.2,7.6,0,0
1,1,0.7,15,1.28,2,51.9,3.6,0,0
1,0,0.7,18,1.28,0,53.3,5.2,0,0
1,0,1.0,9,1.22,0,8.6,0.7,0,1
1,1,0.7,15,1.28,0,44.8,2.8,0,0
1,1,0.7,16,1.52,0,89.9,4.6,0,0
1,1,0.7,30,1.28,1,35.7,4.8,0,0
1,0,0.7,21,0.44,0,135.9,7.9,0,0
1,0,0.7,14,1.28,0,8.6,1.7,0,0
1,1,0.7,15,1.28,0,106.2,5.2,0,0
1,1,0.7,22,1.61,0,71.6,6.5,0,0
1,0,0.7,20,1.28,0,31.9,2.5,0,0
1,1,0.7,21,0.36,3,27.6,5.1,0,0
1,0,0.7,14,1.28,0,51.9,5.1,0,0
